i,lat,long
355,41.88475036621094,-88.2039566040039
355,41.74995803833008,-87.55340576171875
355,41.741846050655894,-87.71435052368712
355,41.890812800000006,-87.63132305
355,41.8514107,-87.73561165000001
356,41.724156962353966,-87.54748322901592
356,41.748165130615234,-87.55062103271484
356,41.74995803833008,-87.55340576171875
357,41.93595156605303,-87.71460667924039
357,41.724156962353966,-87.54748322901592
357,41.859912200000004,-87.67110605
358,41.89110065097819,-87.6140032617778
359,41.48086929321289,-87.6378173828125
359,18.14409635356429,-94.49294844441665
360,41.65026755,-87.61722355
360,39.80479122570158,-89.66833109256939
364,41.8550497,-87.64094610000001
364,41.653774286411,-87.58399771317023
364,35.013351338747256,-85.34243419349598
365,41.681532829317064,-88.08590297127385
367,41.89110065097819,-87.6140032617778
368,41.890812800000006,-87.63132305
368,41.724156962353966,-87.54748322901592
368,41.86092595,-87.6565167
368,41.879534067099456,-87.71989600916642
368,41.79061789094656,-87.61423360797313
368,41.8386435,-87.62328310000001
368,41.70196533203125,-87.52483367919922
368,41.9123881,-88.18467225
368,41.75820541381836,-87.59053039550781
368,41.93595156605303,-87.71460667924039
368,41.75664065000001,-87.66196215000001
368,41.755638122558594,-87.66744995117188
369,41.99648560531084,-87.67549724706582
369,41.89229151450878,-87.60530413228989
369,41.724156962353966,-87.54748322901592
369,41.8464444,-87.6475661
369,41.77691385,-87.59162515
369,41.93595156605303,-87.71460667924039
369,41.724156962353966,-87.54748322901592
369,41.859912200000004,-87.67110605
369,41.724156962353966,-87.54748322901592
369,41.748165130615234,-87.55062103271484
369,41.88475036621094,-88.2039566040039
369,41.74995803833008,-87.55340576171875
369,41.741846050655894,-87.71435052368712
369,41.890812800000006,-87.63132305
369,41.8514107,-87.73561165000001
371,41.8824953,-87.6446183
373,41.754395099999996,-87.70044265
374,42.196081756873006,-87.80717041987903
374,41.89110065097819,-87.6140032617778
374,41.946929931640625,-87.77188110351562
374,41.941566467285156,-87.76432800292969
374,41.96886444091797,-87.7967758178711
375,41.681532829317064,-88.08590297127385
376,41.96748248940634,-87.68774335762538
378,41.89110065097819,-87.6140032617778
378,41.89110065097819,-87.6140032617778
380,41.89229151450878,-87.60530413228989
380,41.92386245727539,-87.75553894042969
381,41.89110065097819,-87.6140032617778
381,26.67823060812364,-81.82049091429357
384,41.89229151450878,-87.60530413228989
384,41.879534067099456,-87.71989600916642
384,41.8386435,-87.62328310000001
385,46.73806747131487,-117.16984593112204
385,41.724156962353966,-87.54748322901592
385,41.86092595,-87.6565167
385,41.879534067099456,-87.71989600916642
385,41.8386435,-87.62328310000001
385,41.70196533203125,-87.52483367919922
385,41.79387414085752,-87.68387359325466
385,41.879119873046875,-87.73765563964844
385,41.93595156605303,-87.71460667924039
385,41.75664065000001,-87.66196215000001
385,41.755638122558594,-87.66744995117188
385,41.80203028688868,-87.60640987593291
386,41.89110065097819,-87.6140032617778
387,46.73806747131487,-117.16984593112204
387,41.86092595,-87.6565167
390,41.993835676892644,-87.76874801395427
390,41.851937725363285,-87.65131090850113
390,41.78091799680624,-87.68638535422514
390,41.724156962353966,-87.54748322901592
390,41.76363754272461,-87.63678741455078
390,41.85002899169922,-87.6500473022461
390,41.761043548583984,-87.67250061035156
390,41.87780337461316,-87.7734807172891
390,41.9123881,-88.18467225
390,41.837149980969315,-87.61587835276465
390,41.89043045043945,-87.63665771484375
390,41.69464619845634,-87.66473204575848
390,41.89229151450878,-87.60530413228989
390,41.922688293460396,-87.73151245116287
390,41.78079851902704,-87.63226474939076
390,41.75664065000001,-87.66196215000001
390,41.89110065097819,-87.6140032617778
390,41.89110065097819,-87.6140032617778
390,41.724156962353966,-87.54748322901592
390,41.80586332434086,-87.60874714570218
393,41.89110065097819,-87.6140032617778
394,41.736641786885905,-87.69469959501436
396,42.29815426504011,-87.8502197556453
397,41.78079851902704,-87.63226474939076
397,41.724156962353966,-87.54748322901592
397,41.79022679820549,-87.68234929560577
402,41.89110065097819,-87.6140032617778
402,41.89229151450878,-87.60530413228989
402,41.7642739613857,-87.6986349423837
403,41.89110065097819,-87.6140032617778
403,41.7642739613857,-87.6986349423837
404,41.7642739613857,-87.6986349423837
404,41.775028228759766,-87.69644165039062
404,45.44636397816258,-122.58595467233243
404,41.89229151450878,-87.60530413228989
404,41.811649322509766,-87.70314025878906
404,41.78079851902704,-87.63226474939076
404,41.78210129904053,-87.74056737813933
404,41.78079851902704,-87.63226474939076
404,41.75664065000001,-87.66196215000001
404,41.724156962353966,-87.54748322901592
404,42.396043048709686,-88.14262827452181
404,41.724156962353966,-87.54748322901592
404,41.72148513793945,-87.6258544921875
404,40.35813903808594,-110.01409149169922
404,41.98594385,-87.66988225
404,41.89229151450878,-87.60530413228989
404,41.79496986925489,-87.60681868462609
404,41.890812800000006,-87.63132305
404,41.8724872,-87.67540290000001
405,41.890812800000006,-87.63132305
406,41.65026755,-87.61722355
406,41.89110065097819,-87.6140032617778
410,41.89229151450878,-87.60530413228989
410,41.9123881,-88.18467225
410,41.76948165893555,-87.62134552001953
410,41.9123881,-88.18467225
410,41.76948165893555,-87.62134552001953
410,41.78079851902704,-87.63226474939076
410,41.76411216016255,-87.6565155245676
410,41.806575775146484,-87.67366027832031
410,41.89110065097819,-87.6140032617778
410,38.64239120065636,-88.92766506237254
410,41.724156962353966,-87.54748322901592
410,41.77390670776367,-87.66310119628906
410,42.03210116348254,-71.783134366845
410,41.68994701996438,-87.60121263631412
410,41.7519573,-87.54803585
410,41.76515579223633,-87.57736206054688
410,41.7857224,-87.5930831
410,41.7976999729623,-87.58769493744086
414,45.47895858651843,-122.70683768191698
414,41.78079851902704,-87.63226474939076
414,42.018394429610794,-87.70109168612528
414,41.716552898268446,-87.6085049045434
414,41.69304185,-87.62210705000001
414,41.85002899169922,-87.6500473022461
414,41.9123881,-88.18467225
414,41.724156962353966,-87.54748322901592
414,41.7659778,-87.61505450000001
414,41.88577469233857,-71.43089564962119
414,41.89110065097819,-87.6140032617778
414,41.89229151450878,-87.60530413228989
414,56.030934162147354,-3.3989130344630785
414,41.724156962353966,-87.54748322901592
414,41.80257725,-87.6149757
414,41.90943780540602,-88.19595096708417
415,41.93595156605303,-87.71460667924039
415,41.724156962353966,-87.54748322901592
415,41.86852004352845,-87.67706332752981
415,41.89110065097819,-87.6140032617778
415,41.78079851902704,-87.63226474939076
415,41.85777905710202,-87.66683025365697
415,41.77237288157153,-87.66635258991573
415,41.89110065097819,-87.6140032617778
415,41.766998291015625,-87.637451171875
415,41.752663500000004,-87.6355568
415,42.018394429610794,-87.70109168612528
415,41.716552898268446,-87.6085049045434
415,41.69304185,-87.62210705000001
415,41.85002899169922,-87.6500473022461
415,41.89229151450878,-87.60530413228989
415,41.93149948120117,-87.72663116455078
415,41.89110065097819,-87.6140032617778
415,41.89229151450878,-87.60530413228989
415,41.84084128263603,-87.69022288533144
416,41.78079851902704,-87.63226474939076
416,41.85777905710202,-87.66683025365697
417,41.724156962353966,-87.54748322901592
417,41.98031255000001,-87.7780731
417,41.93969820000001,-87.66865750000001
418,52.92879032073699,-1.1459504394146065
418,41.86852004352845,-87.67706332752981
418,41.822436950000004,-87.67747345000001
419,42.453941345214844,-87.84382629394531
419,47.51577505,-111.26416575000002
420,41.93595156605303,-87.71460667924039
420,41.724156962353966,-87.54748322901592
420,41.86852004352845,-87.67706332752981
420,41.822436950000004,-87.67747345000001
420,41.78079851902704,-87.63226474939076
420,41.85777905710202,-87.66683025365697
420,41.77237288157153,-87.66635258991573
420,41.752663500000004,-87.6355568
420,42.018394429610794,-87.70109168612528
420,41.716552898268446,-87.6085049045434
420,41.69304185,-87.62210705000001
420,41.85002899169922,-87.6500473022461
420,41.9824814,-87.83111885000001
420,41.724156962353966,-87.54748322901592
420,41.766845703125,-87.62688446044922
420,41.89110065097819,-87.6140032617778
420,41.89229151450878,-87.60530413228989
420,41.84084128263603,-87.69022288533144
423,41.83122575246366,-87.60792151355169
423,41.89110065097819,-87.6140032617778
424,38.62802585875681,-90.2125366285167
424,52.06051459693385,4.390564337790713
424,41.87094657114104,-87.77429677577251
424,41.89110065097819,-87.6140032617778
425,42.35820275623616,-87.83166338990469
427,41.89110065097819,-87.6140032617778
427,41.88836816635645,-87.62440238068938
427,41.89627315,-87.62146220000001
427,41.88995025,-87.71686185
427,41.85002899169922,-87.6500473022461
427,41.827946649481525,-87.62884247448754
429,41.78079851902704,-87.63226474939076
429,42.063498550000006,-88.32628565
429,41.75978088378906,-87.6546630859375
429,41.75988735,-87.63582525000001
429,41.76411216016255,-87.6565155245676
430,41.48086929321289,-87.6378173828125
430,41.722007751464844,-87.56501770019531
431,38.62802585875681,-90.2125366285167
433,18.14409635356429,-94.49294844441665
433,41.751216888427734,-87.62678527832031
433,41.724156962353966,-87.54748322901592
433,41.853338203876774,-87.66119416781395
434,41.89110065097819,-87.6140032617778
435,43.82030146511587,-79.22178174680631
435,41.7425537109375,-87.56395721435547
435,41.70297670248545,-87.56571478488009
435,41.920704661259144,-87.70256836055559
435,41.89229151450878,-87.60530413228989
435,41.91408157348633,-87.69271087646484
435,41.724156962353966,-87.54748322901592
435,41.724156962353966,-87.54748322901592
435,41.79427295000001,-87.71400825
435,41.89229151450878,-87.60530413228989
435,41.78898239135742,-87.71585083007812
435,41.78079851902704,-87.63226474939076
435,41.791584952470274,-87.63553289454936
435,46.73806747131487,-117.16984593112204
435,41.83572463129471,-87.61123753654364
435,41.89229151450878,-87.60530413228989
435,41.92268414901991,-87.707161950791
435,41.890812800000006,-87.63132305
435,41.8386435,-87.62328310000001
437,41.89110065097819,-87.6140032617778
438,41.92715870090649,-87.80391750645323
438,41.89110065097819,-87.6140032617778
438,41.92089080810547,-87.79110717773438
438,41.73663218274263,-87.71661941417796
439,41.89110065097819,-87.6140032617778
439,41.89110065097819,-87.6140032617778
439,41.925988600000004,-87.63191195000002
439,41.90979149972192,-87.80396870766249
439,41.91131440331151,-87.74540250438667
440,41.68843774539675,-87.66102288746285
440,40.12399185386972,-89.14850553727318
440,41.89110065097819,-87.6140032617778
440,41.89110065097819,-87.6140032617778
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,41.85002899169922,-87.6500473022461
440,42.26248021781839,-89.06427455195865
440,39.87657343590112,-88.97854813424749
442,-41.173189305675265,174.95429595256473
442,41.76376475158781,-87.61605849563777
442,41.724156962353966,-87.54748322901592
442,42.337008223902615,-87.87253514424431
442,38.479159161868914,-80.39593833092792
442,38.64239120065636,-88.92766506237254
442,41.798926786948186,-87.67327360673744
442,41.79198455810547,-87.67330932617188
442,37.64026505200439,-118.95295866360117
442,41.83391265870887,-87.64817276001213
442,41.87094657114104,-87.77429677577251
442,41.890812800000006,-87.63132305
442,41.875885009765625,-87.76183319091797
442,41.89110065097819,-87.6140032617778
442,41.70196533203125,-87.52483367919922
443,42.196081756873006,-87.80717041987903
443,41.724156962353966,-87.54748322901592
443,42.337008223902615,-87.87253514424431
444,42.396043048709686,-88.14262827452181
445,41.50642005920372,-87.58732521056436
446,41.93201995,-87.7466149
446,41.73393249511719,-87.7452163696289
447,41.724156962353966,-87.54748322901592
447,41.89110065097819,-87.6140032617778
448,41.515586853027344,-87.63624572753906
448,41.724156962353966,-87.54748322901592
449,41.89110065097819,-87.6140032617778
449,41.50642005920372,-87.58732521056436
449,41.889356850000006,-87.66802755
450,41.724156962353966,-87.54748322901592
450,42.337008223902615,-87.87253514424431
452,41.85002899169922,-87.6500473022461
452,-41.173189305675265,174.95429595256473
452,41.76376475158781,-87.61605849563777
452,41.724156962353966,-87.54748322901592
452,42.337008223902615,-87.87253514424431
452,41.890812800000006,-87.63132305
452,41.724156962353966,-87.54748322901592
452,41.7709166566077,-87.63138922461172
452,38.71319016058736,-87.76168638748608
452,41.83391265870887,-87.64817276001213
452,41.87094657114104,-87.77429677577251
452,41.890812800000006,-87.63132305
452,41.89110065097819,-87.6140032617778
452,41.724156962353966,-87.54748322901592
452,41.70196533203125,-87.52483367919922
453,40.12399185386972,-89.14850553727318
453,41.85002899169922,-87.6500473022461
454,41.82009075331249,-87.60220523860208
454,41.53621647154348,-87.63053032480612
456,41.96224828105842,-87.74767147160014
457,41.77210805,-87.6252007
457,41.432664576023654,-90.57081345660642
459,33.286299750000005,-111.84740350000001
459,42.15077091273213,-87.99962708496903
461,41.94980543309339,-87.7335355932064
463,40.50934093360251,-88.98409827238183
466,40.50934093360251,-88.98409827238183
466,41.89229151450878,-87.60530413228989
466,41.93969820000001,-87.66865750000001
466,41.92842501535755,-87.74870369095078
466,41.89725765,-87.61735505
466,41.751041412353516,-87.57978820800781
466,41.938289287502265,-87.88196204301019
466,41.87527905,-87.6863507
466,42.196081756873006,-87.80717041987903
466,41.76433563232422,-87.69528198242188
466,41.890812800000006,-87.63132305
466,41.85865760803222,-87.72824203491064
466,41.89229151450878,-87.60530413228989
466,41.911216735839844,-87.77606201171875
466,41.49187088012695,-87.63673400878906
466,41.7021473750376,-87.54452323091637
466,41.7794739,-87.648417
466,41.8138940901913,-87.69036229451649
466,42.196081756873006,-87.80717041987903
466,41.87527905,-87.6863507
466,41.908335249115034,-87.70137567484639
466,41.89172797288302,-87.71525976632073
469,41.6542585,-87.53404750000001
470,45.47895858651843,-122.70683768191698
473,39.62545551228335,-89.56260388087038
473,41.649744,-87.54715925
474,41.89110065097819,-87.6140032617778
474,41.851442816993206,-87.63338750158086
474,41.724156962353966,-87.54748322901592
474,41.90979149972192,-87.80396870766249
474,39.836239846718385,-104.71920014986236
474,41.91131440331151,-87.74540250438667
474,41.89043045043945,-87.63665771484375
475,41.89110065097819,-87.6140032617778
476,41.89110065097819,-87.6140032617778
476,41.89110065097819,-87.6140032617778
477,41.89110065097819,-87.6140032617778
477,41.92434814343692,-87.66130484219917
480,41.890812800000006,-87.63132305
480,41.89043045043945,-87.63665771484375
481,41.890812800000006,-87.63132305
481,41.90075501942192,-87.72355597359729
481,41.90592410793482,-87.76234815499794
482,41.89043045043945,-87.63665771484375
482,41.89674377441406,-87.69200134277344
483,41.93969820000001,-87.66865750000001
483,41.89229151450878,-87.60530413228989
483,41.92946097794478,-87.75162459079509
483,41.86183287373405,-87.64950090530532
483,41.89229151450878,-87.60530413228989
483,41.735514336361106,-87.68969012994567
483,41.84849166870117,-87.69306182861328
483,39.60115046894721,-88.3327371139466
483,41.90075501942192,-87.72355597359729
483,41.90592410793482,-87.76234815499794
483,41.89728655000001,-87.72889290000002
483,41.7519573,-87.54803585
483,41.72370425,-87.57050720000001
483,41.77181625366211,-87.57681274414062
484,41.89110065097819,-87.6140032617778
484,41.735514336361106,-87.68969012994567
485,41.920704661259144,-87.70256836055559
485,41.91543451945199,-87.69042985704436
486,41.89229151450878,-87.60530413228989
486,41.92946097794478,-87.75162459079509
488,41.89110065097819,-87.6140032617778
488,41.89229151450878,-87.60530413228989
488,41.92946097794478,-87.75162459079509
490,41.89043045043945,-87.63665771484375
490,41.89674377441406,-87.69200134277344
491,41.93969820000001,-87.66865750000001
491,41.89110065097819,-87.6140032617778
491,41.90979149972192,-87.80396870766249
491,39.836239846718385,-104.71920014986236
491,41.91131440331151,-87.74540250438667
491,41.89043045043945,-87.63665771484375
492,41.93969820000001,-87.66865750000001
492,41.89229151450878,-87.60530413228989
492,41.92946097794478,-87.75162459079509
492,41.86183287373405,-87.64950090530532
492,41.89229151450878,-87.60530413228989
492,41.735514336361106,-87.68969012994567
492,41.84849166870117,-87.69306182861328
492,39.60115046894721,-88.3327371139466
492,41.90075501942192,-87.72355597359729
492,41.90592410793482,-87.76234815499794
492,41.85002899169922,-87.6500473022461
492,41.83572463129471,-87.61123753654364
492,41.83572463129471,-87.61123753654364
492,41.89110065097819,-87.6140032617778
492,41.91216153687042,-87.70193756504099
492,41.89110065097819,-87.6140032617778
492,41.89765291111032,-87.71245335711272
492,41.89728655000001,-87.72889290000002
492,41.7519573,-87.54803585
492,41.72370425,-87.57050720000001
492,41.77181625366211,-87.57681274414062
494,41.89110065097819,-87.6140032617778
494,41.724156962353966,-87.54748322901592
494,41.809592368297444,-87.61596745137712
495,41.53621647154348,-87.63053032480612
495,41.724156962353966,-87.54748322901592
495,41.82608640019282,-87.6545632430371
496,41.88808842611834,-87.66739691215744
496,41.68427343451591,-87.67702340501262
496,41.6448120685609,-87.57734412196841
496,41.97580476816946,-87.87592642727562
500,41.53621647154348,-87.63053032480612
502,41.7519573,-87.54803585
502,41.76339389660052,-87.5788199813278
502,41.85002899169922,-87.6500473022461
503,41.89110065097819,-87.6140032617778
503,41.86367675,-87.68896005
503,41.93104664958591,-87.74904786126866
504,41.76339389660052,-87.5788199813278
504,41.80203028688868,-87.60640987593291
504,41.89110065097819,-87.6140032617778
505,41.89095725,-87.62413875000001
508,41.76339389660052,-87.5788199813278
510,41.89725765,-87.61735505
510,41.76187039356717,-87.58975752879749
511,41.7519573,-87.54803585
511,41.76187039356717,-87.58975752879749
511,41.87094657114104,-87.77429677577251
511,41.890812800000006,-87.63132305
511,41.891302426656466,-87.76862653097714
511,41.89110065097819,-87.6140032617778
511,41.90269197736052,-87.76713316781161
511,41.93595156605303,-87.71460667924039
511,41.85777905710202,-87.66683025365697
511,41.88577469233857,-71.43089564962119
511,41.90943780540602,-88.19595096708417
511,41.838372829043465,-87.72473560201934
513,41.89110065097819,-87.6140032617778
514,47.51577505,-111.26416575000002
515,41.87931562483252,-87.6391121995597
515,41.85002899169922,-87.6500473022461
516,41.724156962353966,-87.54748322901592
516,41.74354553222656,-88.32405853271484
517,41.79496986925489,-87.60681868462609
517,41.890812800000006,-87.63132305
517,41.8734801156279,-87.71404032805731
517,42.196081756873006,-87.80717041987903
517,41.724156962353966,-87.54748322901592
517,41.83203887939453,-87.67927551269531
517,41.87180709838867,-87.69389343261719
517,41.766769450000005,-87.6322558
517,41.724156962353966,-87.54748322901592
517,41.74354553222656,-88.32405853271484
517,41.8386435,-87.62328310000001
517,41.89110065097819,-87.6140032617778
517,41.89229151450878,-87.60530413228989
517,41.76628875732422,-87.68974304199219
517,39.60115046894721,-88.3327371139466
517,41.898923269562886,-87.72469712271376
517,38.41272899599269,-89.88572144989146
518,41.980675250000004,-87.87902340000001
519,41.79496986925489,-87.60681868462609
519,41.890866450000004,-87.62826225
519,41.8734801156279,-87.71404032805731
519,41.890812800000006,-87.63132305
519,42.196081756873006,-87.80717041987903
519,41.83203887939453,-87.67927551269531
519,41.89043045043945,-87.63665771484375
519,41.766769450000005,-87.6322558
519,41.724156962353966,-87.54748322901592
519,41.74354553222656,-88.32405853271484
519,41.8386435,-87.62328310000001
519,41.89110065097819,-87.6140032617778
519,41.77267245,-87.62602670000001
519,41.89229151450878,-87.60530413228989
519,41.76628875732422,-87.68974304199219
519,41.79496986925489,-87.60681868462609
519,41.87335205078125,-87.71937561035156
519,41.85002899169922,-87.6500473022461
519,41.90943780540602,-88.19595096708417
519,42.196081756873006,-87.80717041987903
519,41.890812800000006,-87.63132305
519,41.898923269562886,-87.72469712271376
519,38.41272899599269,-89.88572144989146
521,41.85002899169922,-87.6500473022461
521,41.724156962353966,-87.54748322901592
522,40.71270040537467,-74.00775811082069
523,41.848470015670166,-87.6227853033883
528,41.65382164441643,-87.60963137724977
528,41.89110065097819,-87.6140032617778
528,41.69139548824985,-87.60919644064023
529,41.751634100000004,-87.55653305000001
530,41.89110065097819,-87.6140032617778
530,41.736576080322266,-87.62574768066406
530,41.870772158221314,-87.76669492975651
532,41.77268505540835,-87.62534000263612
532,41.777306978819524,-87.69998281510243
533,41.89229151450878,-87.60530413228989
533,38.64239120065636,-88.92766506237254
533,41.806575775146484,-87.67366027832031
533,41.90264522801407,-87.64413945039277
534,42.297645568847656,-87.8507080078125
534,42.176361479665644,-111.91962878096562
535,19.085708618164062,-98.12024688720703
535,41.96575018473779,-87.65716969487528
535,41.96168555,-87.66232930000001
536,41.890812800000006,-87.63132305
536,41.89110065097819,-87.6140032617778
536,41.724156962353966,-87.54748322901592
536,41.806575775146484,-87.67366027832031
536,41.90264522801407,-87.64413945039277
536,41.99902660000001,-87.6555079
536,-41.191543800000005,174.92954530000003
536,41.86595344543639,-87.65650124981948
536,41.86183287373405,-87.64950090530532
536,41.890812800000006,-87.63132305
536,41.84031295776367,-87.73448944091797
536,-30.093640754237825,152.36396482487322
536,41.75202360608,-87.64975011916431
536,41.9123881,-88.18467225
536,41.724156962353966,-87.54748322901592
536,41.75825119018555,-87.63228607177734
536,41.89110065097819,-87.6140032617778
536,41.724156962353966,-87.54748322901592
536,41.70570951327182,-87.5419013293
536,41.87094657114104,-87.77429677577251
536,40.4241922,-111.799758
536,41.78079851902704,-87.63226474939076
536,41.86092595,-87.6565167
536,41.85002899169922,-87.6500473022461
536,41.8805794138206,-87.63908680393203
540,46.73806747131487,-117.16984593112204
540,41.724156962353966,-87.54748322901592
540,41.89110065097819,-87.6140032617778
542,41.9123881,-88.18467225
542,41.724156962353966,-87.54748322901592
542,41.75890055,-87.59305169999999
544,41.93595156605303,-87.71460667924039
544,41.86186127069158,-87.65415628452477
544,41.9123881,-88.18467225
544,41.724156962353966,-87.54748322901592
544,41.75890055,-87.59305169999999
544,41.75820541381836,-87.59053039550781
544,41.8671989440918,-87.73014831542969
544,41.78079851902704,-87.63226474939076
544,41.724156962353966,-87.54748322901592
544,41.868745031774864,-87.64535602047116
544,38.64239120065636,-88.92766506237254
544,41.724156962353966,-87.54748322901592
544,41.797481536865234,-87.67346954345703
544,41.79387414085752,-87.68387359325466
545,41.48086929321289,-87.6378173828125
545,41.89110065097819,-87.6140032617778
545,41.86186127069158,-87.65415628452477
545,41.89110065097819,-87.6140032617778
545,42.35820275623616,-87.83166338990469
547,41.89110065097819,-87.6140032617778
547,41.724156962353966,-87.54748322901592
547,41.74887466430664,-87.63212585449219
549,41.69464619845634,-87.66473204575848
549,41.89229151450878,-87.60530413228989
549,41.933676135160106,-87.73614261390871
552,41.73046295,-87.55691915
552,41.777306978819524,-87.69998281510243
552,41.77311992644627,-87.70133330605131
552,41.93595156605303,-87.71460667924039
552,41.86186127069158,-87.65415628452477
552,41.9123881,-88.18467225
552,41.724156962353966,-87.54748322901592
552,41.75890055,-87.59305169999999
552,41.75820541381836,-87.59053039550781
552,41.8671989440918,-87.73014831542969
552,41.70634841918945,-87.63087463378906
552,41.70634841918945,-87.63087463378906
552,41.713897705078125,-87.63121795654297
552,41.890812800000006,-87.63132305
552,41.89110065097819,-87.6140032617778
552,41.87769898294415,-87.76139271012154
552,41.853338203876774,-87.66119416781395
555,37.93866457740432,-88.89222778628242
555,41.724156962353966,-87.54748322901592
559,40.943743500000004,-90.41843735
559,41.74810028076172,-87.55673217773438
560,40.943743500000004,-90.41843735
560,41.74810028076172,-87.55673217773438
561,41.89110065097819,-87.6140032617778
561,41.74176029806838,-87.71920409423956
561,41.89110065097819,-87.6140032617778
562,41.751634100000004,-87.55653305000001
563,41.994385043471645,-87.68587417740335
563,42.29815426504011,-87.8502197556453
564,41.48086929321289,-87.6378173828125
564,41.89110065097819,-87.6140032617778
564,41.48542022705078,-87.5721206665039
564,47.798763275146484,-122.25231170654297
565,41.48086929321289,-87.6378173828125
565,41.693731942129276,-87.70705342842143
566,41.65026755,-87.61722355
566,36.11643592998772,-97.18600313813207
566,41.787516025693584,-87.62026051339124
568,41.744544982910156,-87.54702758789062
570,41.48086929321289,-87.6378173828125
570,45.5557843825431,-100.45247567895093
570,41.80203028688868,-87.60640987593291
570,41.78079851902704,-87.63226474939076
570,41.875636400000005,-87.6350886
570,41.78210129904053,-87.74056737813933
570,41.9078468,-87.70127120000001
570,41.890812800000006,-87.63132305
570,41.90256792621825,-87.71693495233168
570,41.48086929321289,-87.6378173828125
571,41.9123881,-88.18467225
571,41.724156962353966,-87.54748322901592
571,41.80203028688868,-87.60640987593291
574,41.89110065097819,-87.6140032617778
575,42.432584830465565,-87.82341071608339
577,41.8510839343071,-87.68052446842194
578,41.89110065097819,-87.6140032617778
580,41.89110065097819,-87.6140032617778
580,41.89110065097819,-87.6140032617778
582,41.48086929321289,-87.6378173828125
582,41.63623270019896,-87.5857261784353
583,34.76815133191344,-86.58978646958418
583,41.911376953125,-88.033447265625
583,41.92123957641389,-87.70755773550906
584,41.89110065097819,-87.6140032617778
585,41.48086929321289,-87.6378173828125
585,41.89229151450878,-87.60530413228989
585,41.92123957641389,-87.70755773550906
585,41.89110065097819,-87.6140032617778
585,42.396043048709686,-88.14262827452181
585,41.724156962353966,-87.54748322901592
585,41.70030701329324,-87.629865297165
585,41.71196119486303,-87.6207703899426
585,41.791584952470274,-87.63553289454936
585,41.89110065097819,-87.6140032617778
585,41.89229151450878,-87.60530413228989
585,41.78067744998418,-87.6998903010992
585,53.786532925470006,-0.5070045466505047
585,41.84252919090932,-87.7059324053871
585,41.87094657114104,-87.77429677577251
585,41.890812800000006,-87.63132305
585,41.89423370361328,-87.74840545654297
585,37.64026505200439,-118.95295866360117
585,41.9123881,-88.18467225
585,41.724156962353966,-87.54748322901592
585,41.75158309937888,-87.60740341678684
585,41.78079851902704,-87.63226474939076
585,41.724156962353966,-87.54748322901592
585,41.761079325951336,-87.68187003513374
586,42.396043048709686,-88.14262827452181
586,41.89110065097819,-87.6140032617778
586,41.70030701329324,-87.629865297165
588,41.724156962353966,-87.54748322901592
588,41.89110065097819,-87.6140032617778
589,41.73815330090692,-87.71424072195852
589,41.890812800000006,-87.63132305
589,41.862079952072236,-87.72109288754655
591,41.78079851902704,-87.63226474939076
591,41.724156962353966,-87.54748322901592
591,41.876853942871094,-87.67703247070312
592,41.75202360608,-87.64975011916431
594,41.65026755,-87.61722355
594,41.51359939575195,-87.65426635742188
594,41.59917995000001,-87.31608395
597,41.86457061767578,-87.65924072265625
597,41.772708892822266,-87.6427993774414
597,41.93595156605303,-87.71460667924039
597,41.75202360608,-87.64975011916431
597,41.89110065097819,-87.6140032617778
597,38.64239120065636,-88.92766506237254
597,41.799955929026964,-87.65058270625286
597,41.8973315231605,-87.72527109186262
598,41.86183287373405,-87.64950090530532
598,41.86457061767578,-87.65924072265625
598,41.772708892822266,-87.6427993774414
599,41.89229151450878,-87.60530413228989
599,41.89110065097819,-87.6140032617778
600,46.73806747131487,-117.16984593112204
600,41.6821785313142,-87.67754096616503
602,41.48086929321289,-87.6378173828125
603,41.89627315,-87.62146220000001
603,42.196081756873006,-87.80717041987903
603,41.89110065097819,-87.6140032617778
604,41.89725765,-87.61735505
604,41.89110065097819,-87.6140032617778
604,41.75494096196787,-87.55174996484628
604,41.86457061767578,-87.65924072265625
604,41.772708892822266,-87.6427993774414
604,41.93595156605303,-87.71460667924039
604,41.75202360608,-87.64975011916431
604,41.7519573,-87.54803585
604,41.752725105101156,-87.55289368301065
604,41.75494096196787,-87.55174996484628
607,41.89110065097819,-87.6140032617778
608,41.89110065097819,-87.6140032617778
608,41.724156962353966,-87.54748322901592
608,41.49187088012695,-87.63673400878906
608,41.81836634096999,-87.63332466457177
609,41.89110065097819,-87.6140032617778
609,41.144081115722656,-102.97894287109375
609,41.75016215000001,-87.67829075
610,41.98744752598037,-87.78263194797584
611,42.036787449553245,-88.28646624984286
611,42.05243273911735,-88.30860026088266
612,42.307289123535156,-87.85054016113281
613,41.89110065097819,-87.6140032617778
613,41.89110065097819,-87.6140032617778
614,42.442162829121585,-87.8049158045534
614,41.594358962831706,-87.83281515337703
614,41.85002899169922,-87.6500473022461
614,41.61844253540039,-87.52898406982422
615,41.53621647154348,-87.63053032480612
